,date,RF_in_scale_3,RF_in_scale_3_calculated_index
0,1920-01-01,,
1,1920-02-01,,
2,1920-03-01,7.226271076867497,0.0
3,1920-04-01,1.9170632564125147,-0.7999036999844306
4,1920-05-01,2.0463844254178403,-0.246014751422857
5,1920-06-01,1.037200334483265,-0.2221811784405302
6,1920-07-01,0.8193719852256396,-0.0687732707958022
7,1920-08-01,0.5806619373223583,-0.1109913698068839
8,1920-09-01,0.5037790080704078,-0.4883704769486697
9,1920-10-01,0.4517111060497019,-0.7333896350312846
10,1920-11-01,0.7280823967701694,-0.9912097437340516
11,1920-12-01,10.25821791998375,0.0
12,1921-01-01,14.31124475718762,0.0
13,1921-02-01,14.7522349273848,0.0
14,1921-03-01,6.075881289767386,0.0
15,1921-04-01,2.3855927061269244,-0.5629503814409287
16,1921-05-01,1.8325684377352256,-0.369612900861458
17,1921-06-01,0.9851401213173264,-0.2711843511096939
18,1921-07-01,0.502233424406001,-0.54299930971445
19,1921-08-01,0.1471058847691304,-1.2465590562755713
20,1921-09-01,0.206588227616118,-1.2626774597940371
21,1921-10-01,0.7779531056048332,-0.2316195942036272
22,1921-11-01,2.0428805661426344,0.0
23,1921-12-01,5.945590037916672,0.0
24,1922-01-01,8.282021142686128,0.0
25,1922-02-01,8.173159110955615,0.0
26,1922-03-01,5.532083786966645,-0.0608125001216134
27,1922-04-01,3.6495375371241305,-0.0556395567978803
28,1922-05-01,2.605447019632892,0.0
29,1922-06-01,1.3695344261059843,0.0
30,1922-07-01,0.373693401218131,-0.7988460701049205
31,1922-08-01,0.2552385421925435,-0.8397410845744001
32,1922-09-01,0.7759813893967726,-0.0372850092355916
33,1922-10-01,0.8820668218885108,-0.1038345108622053
34,1922-11-01,1.4497351043517486,-0.3447904683170913
35,1922-12-01,0.849982334573737,-1.4541600692979673
36,1923-01-01,7.396846919094,0.0
37,1923-02-01,10.898576519362829,0.0
38,1923-03-01,13.66384138189984,0.0
39,1923-04-01,11.013242047045733,0.0
40,1923-05-01,6.966863054918504,0.0
41,1923-06-01,4.257373876216618,0.0
42,1923-07-01,0.3574457880152418,-0.835581868015622
43,1923-08-01,0.5801549789566599,-0.111862140450644
44,1923-09-01,1.2996910352179611,0.0
45,1923-10-01,1.5140086857001964,0.0
46,1923-11-01,1.52102151595361,-0.2948077214657298
47,1923-12-01,3.675741828043919,-0.0035331820681669
48,1924-01-01,3.394692642440988,-0.67139543521952
49,1924-02-01,3.968874502627611,-0.6322125900615193
50,1924-03-01,1.8854190205335308,-1.284067437742627
51,1924-04-01,6.454404840174767,0.0
52,1924-05-01,6.177039314556195,0.0
53,1924-06-01,5.355480689820693,0.0
54,1924-07-01,1.9291368634877977,0.0
55,1924-08-01,1.4101684572408997,0.0
56,1924-09-01,2.5211831681611487,0.0
57,1924-10-01,2.1635396332399663,0.0
58,1924-11-01,2.76576711323431,0.0
59,1924-12-01,9.57738307372936,0.0
60,1925-01-01,8.863604844281795,0.0
61,1925-02-01,9.005305497892033,0.0
62,1925-03-01,2.669264539783571,-0.9291408832935604
63,1925-04-01,2.841221431531821,-0.3623252292561903
64,1925-05-01,2.166820924628861,-0.1803048901511265
65,1925-06-01,0.5715720771974764,-0.7471282353822545
66,1925-07-01,0.8283029687753276,-0.0574562479365787
67,1925-08-01,0.7828944700883622,0.0
68,1925-09-01,1.0377173667405009,0.0
69,1925-10-01,0.8895963494872781,-0.0950072373515782
70,1925-11-01,1.46090782781038,-0.3368446137792993
71,1925-12-01,5.234666845011878,0.0
72,1926-01-01,6.57724043154702,0.0
73,1926-02-01,5.97411210497296,-0.1151947129374644
74,1926-03-01,2.242935293671519,-1.110912308232593
75,1926-04-01,0.7564325155405847,-1.6662484909739463
76,1926-05-01,0.7279980329377145,-1.264475605477282
77,1926-06-01,1.8642119654190212,0.0
78,1926-07-01,2.157454867181228,0.0
79,1926-08-01,2.2636229923112468,0.0
80,1926-09-01,1.0125014161923316,0.0
81,1926-10-01,1.0106346273933862,0.0
82,1926-11-01,1.1630177402966697,-0.565372772454242
83,1926-12-01,1.9131405248127875,-0.7238367499566235
84,1927-01-01,2.304738351627649,-1.0756989413666933
85,1927-02-01,4.831677229952996,-0.3915770339516822
86,1927-03-01,6.75842043663831,0.0
87,1927-04-01,8.045993492018859,0.0
88,1927-05-01,5.7411937384784055,0.0
